rok,miejscowość,data,pm25_dobowe
2021,Warszawa,2021-09-03,9.329333333333333
2021,Warszawa,2021-09-04,5.3220833333333335
2021,Warszawa,2021-09-05,5.285666666666667
2021,Warszawa,2021-09-06,8.924666666666667
2021,Warszawa,2021-09-07,13.615083333333333
2021,Warszawa,2021-09-08,22.017083333333336
2021,Warszawa,2021-09-09,19.15441666666667
2021,Warszawa,2021-09-10,15.827416666666666
2021,Warszawa,2021-09-11,19.675333333333334
2021,Warszawa,2021-09-12,19.83025
2021,Warszawa,2021-09-13,14.775916666666665
2021,Warszawa,2021-09-14,12.464529914529914
2021,Warszawa,2021-09-15,17.4735
2021,Warszawa,2021-09-16,22.180098039215686
2021,Warszawa,2021-09-17,17.023958333333333
2021,Warszawa,2021-09-18,6.382083333333334
2021,Warszawa,2021-09-19,6.023020833333334
2021,Warszawa,2021-09-20,5.8996875
2021,Warszawa,2021-09-21,10.236875
2021,Warszawa,2021-09-22,9.342136752136751
2021,Warszawa,2021-09-23,15.235576923076923
2021,Warszawa,2021-09-24,5.8849484536082475
2021,Warszawa,2021-09-25,11.750833333333333
2021,Warszawa,2021-09-26,11.72375
2021,Warszawa,2021-09-27,6.000416666666666
2021,Warszawa,2021-09-28,6.3740625
2021,Warszawa,2021-09-29,13.194895833333334
2021,Warszawa,2021-09-30,20.943125
2021,Warszawa,2021-10-01,20.874953271028037
2021,Warszawa,2021-10-02,17.262416666666663
2021,Warszawa,2021-10-03,16.7445
2021,Warszawa,2021-10-04,15.392833333333334
2021,Warszawa,2021-10-05,16.745416666666667
2021,Warszawa,2021-10-06,14.860833333333334
2021,Warszawa,2021-10-07,14.772333333333334
2021,Warszawa,2021-10-08,14.769583333333333
2021,Warszawa,2021-10-09,22.221833333333333
2021,Warszawa,2021-10-10,23.31980769230769
2021,Warszawa,2021-10-11,29.251696428571428
2021,Warszawa,2021-10-12,19.64275
2021,Warszawa,2021-10-13,15.865145631067962
2021,Warszawa,2021-10-14,16.38824561403509
2021,Warszawa,2021-10-15,11.976083333333333
2021,Warszawa,2021-10-16,11.675416666666667
2021,Warszawa,2021-10-17,17.728666666666665
2021,Warszawa,2021-10-18,16.756333333333334
2021,Warszawa,2021-10-19,16.35775
2021,Warszawa,2021-10-20,11.624333333333334
2021,Warszawa,2021-10-21,12.579749999999999
2021,Warszawa,2021-10-22,3.6605
2021,Warszawa,2021-10-23,5.256
2021,Warszawa,2021-10-24,19.040583333333334
2021,Warszawa,2021-10-25,21.24591666666667
2021,Warszawa,2021-10-26,23.740916666666667
2021,Warszawa,2021-10-27,18.86325
2021,Warszawa,2021-10-28,20.355583333333335
2021,Warszawa,2021-10-29,35.11441666666666
2021,Warszawa,2021-10-30,28.21895652173913
2021,Warszawa,2021-10-31,22.722631578947368
2021,Warszawa,2021-11-01,24.08974358974359
2021,Warszawa,2021-11-02,33.425666666666665
2021,Warszawa,2021-11-03,19.997166666666665
2021,Warszawa,2021-11-04,9.224583333333333
2021,Warszawa,2021-11-05,6.4125
2021,Warszawa,2021-11-06,11.5695
2021,Warszawa,2021-11-07,13.171666666666665
2021,Warszawa,2021-11-08,9.003416666666668
2021,Warszawa,2021-11-09,16.22308333333333
2021,Warszawa,2021-11-10,30.625213675213676
2021,Warszawa,2021-11-11,37.82683333333333
2021,Warszawa,2021-11-12,38.635083333333334
2021,Warszawa,2021-11-13,32.14191666666667
2021,Warszawa,2021-11-14,45.60183333333334
2021,Warszawa,2021-11-15,23.888416666666668
2021,Warszawa,2021-11-16,35.809
2021,Warszawa,2021-11-17,40.70853211009174
2021,Warszawa,2021-11-18,17.075982142857143
2021,Warszawa,2021-11-19,7.667083333333333
2021,Warszawa,2021-11-20,5.98175
2021,Warszawa,2021-11-21,15.541333333333334
2021,Warszawa,2021-11-22,18.557333333333336
2021,Warszawa,2021-11-23,18.720833333333335
2021,Warszawa,2021-11-24,18.872916666666665
2021,Warszawa,2021-11-25,27.14241666666667
2021,Warszawa,2021-11-26,28.191166666666668
2021,Warszawa,2021-11-27,18.18925
2021,Warszawa,2021-11-28,36.259083333333336
2021,Warszawa,2021-11-29,14.424833333333334
2021,Warszawa,2021-11-30,9.858916666666666
2021,Warszawa,2021-12-01,15.881583333333333
2021,Warszawa,2021-12-02,4.5495
2021,Warszawa,2021-12-03,9.605416666666667
2021,Warszawa,2021-12-04,22.20133333333333
2021,Warszawa,2021-12-05,34.05125
2021,Warszawa,2021-12-06,25.4995
2021,Warszawa,2021-12-07,20.403177570093458
2021,Warszawa,2021-12-08,22.82774774774775
2021,Warszawa,2021-12-09,20.18883333333333
2021,Warszawa,2021-12-10,29.306166666666666
2021,Warszawa,2021-12-11,46.615916666666664
2021,Warszawa,2021-12-12,54.22958333333334
2021,Warszawa,2021-12-13,43.490249999999996
2021,Warszawa,2021-12-14,39.79483333333334
2021,Warszawa,2021-12-15,33.560833333333335
2021,Warszawa,2021-12-16,16.560707964601768
2021,Warszawa,2021-12-17,8.812410714285715
2021,Warszawa,2021-12-18,14.931333333333333
2021,Warszawa,2021-12-19,4.98025
2021,Warszawa,2021-12-20,5.73125
2021,Warszawa,2021-12-21,15.297
2021,Warszawa,2021-12-22,29.605999999999998
2021,Warszawa,2021-12-23,36.994749999999996
2021,Warszawa,2021-12-24,25.570083333333333
2021,Warszawa,2021-12-25,13.181166666666666
2021,Warszawa,2021-12-26,37.419583333333335
2021,Warszawa,2021-12-27,50.75758333333333
2021,Warszawa,2021-12-28,28.698833333333333
2021,Warszawa,2021-12-29,37.82658333333333
2021,Warszawa,2021-12-30,40.65358333333334
2021,Warszawa,2021-12-31,9.806166666666666
